# ra dec
1.01903 0.67772
0.80463 0.12427
4.27573 -0.04041
0.69668 0.08153
5.23182 -0.83275
4.48998 -0.40442
0.74726 0.00187
0.74116 0.11955
0.70940 0.02183
0.95893 0.67435
0.70160 0.00959
1.01580 0.79568
0.69052 -0.07667
0.92643 0.56219
1.12555 0.71769
5.19327 -0.86317
4.62750 -0.52766
0.66872 -0.06108
0.68658 0.07370
0.63511 -0.12717
0.72580 0.09794
0.81642 0.26051
0.74604 0.00835
5.23334 -0.80518
4.35220 -0.16333
0.74665 0.10630
0.79070 0.10920
4.63843 -0.53768
1.30636 1.01548
0.74026 0.01249
5.22836 -0.89852
5.20771 -0.79491
0.77593 0.16384
0.76441 0.03164
5.22354 -0.82208
0.78215 0.15343
0.83119 0.11429
5.19881 -0.85838
4.36229 -0.23573
0.60860 -0.04442
0.65735 0.02489
0.63793 -0.06645
0.66644 -0.10782
0.79194 0.13132
0.74940 0.07451
0.70062 0.02039
1.15194 0.75876
0.75817 0.10244
5.22223 -0.86715
0.73395 0.07780
5.21933 -0.85299
1.29061 1.06175
1.09911 0.77528
5.24655 -0.87833
0.70387 0.01286
4.50051 -0.45466
4.33609 -0.13629
1.09005 0.79041
1.00214 0.67455
4.91150 -0.81798
0.69240 -0.05817
1.39063 1.06547
1.08076 0.71304
0.74922 0.08691
0.83764 0.13629
0.74446 0.06681
0.72949 0.04514
0.71292 -0.02197
5.23314 -0.86035
0.70718 -0.08773
4.59358 -0.52967
0.73232 0.06200
0.72061 0.07234
5.21918 -0.90673
0.76901 0.01856
0.66996 0.11215
1.09203 0.82363
5.20896 -0.87464
1.33522 1.02729
0.96116 0.58837
1.05264 0.70655
0.78987 0.13572
0.72740 0.03266
0.57910 -0.22668
0.70290 -0.01627
0.72498 0.04227
0.73503 0.05579
4.28327 -0.22684
4.24139 0.05822
0.95546 0.53013
0.76132 0.11542
0.68231 0.11414
4.42068 -0.28697
0.82862 0.18196
4.29348 -0.19302
0.70063 -0.06170
0.74995 0.04890
0.72036 0.01040
0.73288 0.01572
0.78863 0.14452
4.29367 -0.03281
0.78562 0.14788
5.19331 -0.86779
5.21152 -0.84272
4.38860 -0.20740
0.74568 0.08219
0.75543 0.04484
4.32025 -0.13424
0.67967 -0.01305
5.21163 -0.87986
5.22044 -0.89588
5.21928 -0.87436
1.39256 1.12825
0.69287 -0.00900
0.67191 -0.04446
0.90098 0.49554
0.79542 0.14251
4.94346 -0.80442
4.67663 -0.62338
0.70652 0.01135
0.98496 0.56142
1.31011 0.97591
0.76783 0.14830
4.17117 0.15195
0.86054 0.38942
1.02742 0.70561
0.72394 -0.00829
0.76149 0.08037
0.76744 0.13590
0.96501 0.60412
4.71037 -0.58085
0.67295 -0.03984
4.55957 -0.43799
1.13779 0.72207
1.42199 1.04331
1.01459 0.67439
0.61931 -0.21202
0.76782 0.11163
0.76106 0.10682
0.80266 0.22871
1.93307 1.24569
1.47332 1.01771
1.32111 0.97926
0.70487 -0.10307
0.80490 0.21214
5.36514 -0.83788
0.72386 0.06856
0.80576 0.21403
0.76204 0.01394
0.94351 0.36992
0.73782 0.04948
0.79465 0.18182
0.73196 0.06759
0.77970 0.15788
0.74477 0.06844
0.72931 0.04656
0.78165 0.18932
0.69483 -0.13184
4.33341 -0.20993
5.21591 -0.91555
4.60505 -0.44745
4.68336 -0.50346
0.73939 0.06510
5.19195 -0.88206
5.20364 -0.86973
1.12289 0.87709
4.69605 -0.59526
4.59202 -0.47316
1.25518 0.99794
1.03191 0.64640
0.66476 -0.02029
0.87318 0.33372
4.49020 -0.32604
0.78956 0.09845
0.67103 -0.03067
1.15349 0.86341
4.29198 -0.12480
4.29403 -0.01897
5.20347 -0.91490
5.05717 -0.78043
0.79668 0.16768
0.76039 0.10224
0.76406 0.05203
0.66658 -0.09981
0.78672 0.15849
1.76737 1.25854
0.68217 -0.07763
0.99113 0.65267
5.22732 -0.89118
0.76893 0.13283
5.18614 -0.85355
0.75572 0.11251
0.80447 0.12633
4.55169 -0.43952
0.77605 0.09473
0.68531 -0.06534
0.75303 0.10612
5.23125 -0.87197
5.20902 -0.86522
0.97649 0.60505
4.47081 -0.23732
0.69968 -0.02217
4.18474 0.00873
0.74905 0.09859
1.11624 0.73093
0.73276 -0.04796
0.79064 0.09508
0.73319 0.11087
4.39180 -0.29485
0.99046 0.58970
0.67035 -0.02979
0.77014 0.18399
5.19513 -0.84126
4.62333 -0.48030
4.67882 -0.56079
0.76673 0.03374
0.69546 -0.06270
0.73510 0.06573
5.21075 -0.86051
4.60355 -0.48204
0.73499 -0.00433
0.72417 0.05959
0.70001 0.01962
4.69519 -0.54049
0.71406 0.00616
5.23123 -0.87120
4.70391 -0.55050
4.61511 -0.49029
5.00117 -0.76847
0.98931 0.55990
0.72006 -0.02618
4.32776 -0.10038
0.73678 0.06727
0.76560 0.11877
1.19680 0.80609
0.89530 0.53410
0.67377 -0.01591
0.68578 0.05664
4.28811 -0.07392
0.70971 0.03337
5.23155 -0.83761
0.69452 -0.03071
4.21684 0.11666
4.46847 -0.34344
0.76566 0.11623
0.76400 0.04596
0.74703 0.04416
5.20983 -0.88942
5.20062 -0.88426
0.71593 -0.08557
5.20400 -0.84102
4.24445 -0.04266
1.15294 0.84161
1.06206 0.65022
0.79180 0.09518
1.26679 0.92643
0.81647 0.18076
0.77291 0.08304
0.75155 0.13173
5.20201 -0.84784
0.75693 0.16651
5.20420 -0.87463
0.74759 0.06807
1.09731 0.77656
0.75280 0.07398
4.31692 -0.08034
5.25319 -0.86778
1.10400 0.66834
0.75681 0.08249
1.33347 0.98777
0.69726 -0.01200
0.85404 0.20192
0.75058 0.08999
0.77119 0.06208
0.84967 0.38368
5.18923 -0.86036
5.05079 -0.72850
0.71636 0.00566
1.05151 0.72978
5.24462 -0.87858
0.81708 0.10602
5.23045 -0.82069
0.79395 0.14826
0.75678 0.06588
5.22017 -0.87687
2.81832 1.29224
0.92251 0.45940
0.76857 0.13453
5.22717 -0.83067
0.73822 0.04878
4.28675 -0.12590
1.17610 0.82723
5.23766 -0.81226
0.69625 0.01847
4.48167 -0.33326
0.75874 0.12670
5.19053 -0.84079
5.22070 -0.86517
4.59136 -0.45155
0.71499 -0.03012
5.15513 -0.85306
0.76674 0.09605
1.20952 0.87460
0.76695 0.09060
0.76434 0.05279
0.73922 0.03502
0.71971 0.04936
1.27804 0.96532
0.79323 0.06946
0.83070 0.47839
4.57807 -0.45166
1.08142 0.77307
4.25819 -0.07768
0.69497 -0.04393
0.82191 0.29485
1.20873 0.85266
4.65683 -0.68619
0.72985 0.01229
4.32809 -0.10570
5.24103 -0.85285
0.75199 0.15236
0.74808 0.05356
4.80689 -0.64248
0.82904 0.19144
0.74417 0.03513
4.67642 -0.54336
0.70671 0.00024
0.69447 -0.04715
1.04213 0.69555
0.67367 -0.03796
5.22655 -0.88202
0.86615 0.38534
0.80066 0.11557
0.72061 0.10264
0.69249 0.02498
0.86457 0.33526
0.77117 0.12595
0.77823 0.14020
0.69351 -0.00002
0.65060 -0.02024
0.74438 0.14221
0.94307 0.49096
0.71051 0.03062
5.21382 -0.83997
4.74571 -0.55928
0.75762 0.06426
5.19575 -0.86901
0.62827 -0.09870
0.77211 0.06102
0.79869 0.17219
1.37036 1.03290
0.78239 0.15810
1.09382 0.81182
1.40076 1.05258
0.77737 0.11088
4.30168 -0.23013
1.50250 1.14893
0.71070 0.07994
0.69007 -0.06688
0.74440 0.16206
1.02275 0.75831
0.68825 -0.05298
4.65057 -0.50383
4.30634 -0.05095
0.80235 0.13055
0.97962 0.51473
0.78660 0.09109
5.20185 -0.88103
4.57710 -0.55442
0.72716 0.04316
0.77990 0.01565
0.75355 0.08546
5.23630 -0.88407
5.19176 -0.89875
0.74419 0.08121
5.25011 -0.87437
0.76203 0.22778
4.71517 -0.59220
0.69325 -0.00494
5.21579 -0.84428
0.63768 -0.17526
4.32614 -0.16059
4.55118 -0.41085
0.75483 0.07141
0.71521 0.13321
0.73970 0.13337
0.74324 0.04593
0.67290 -0.10808
0.73352 0.10495
0.64183 0.00931
4.65635 -0.57115
0.76505 0.15533
0.74052 0.03470
0.63943 -0.08701
0.70480 0.04641
0.78734 0.08481
6.01928 -0.82031
0.78532 0.15660
0.62665 -0.22588
4.58759 -0.44871
4.92922 -0.75051
0.73431 0.05988
0.68431 0.01354
4.43937 -0.22237
5.18425 -0.85711
0.73965 0.25254
0.75080 0.08623
0.82027 0.26050
0.80445 0.21531
0.72345 0.11625
4.30398 -0.13346
0.76514 0.08585
0.67617 -0.11119
1.03831 0.69408
1.24842 0.94658
0.75979 0.20065
0.65620 -0.13135
0.73883 0.07795
1.58209 1.27138
0.73754 0.05684
4.95160 -0.80816
4.61655 -0.51167
0.72141 -0.00311
0.81234 0.24276
4.63836 -0.48227
4.51684 -0.44930
1.19079 0.97797
5.22366 -0.89155
0.78385 0.12998
0.69968 -0.05012
4.42257 -0.19932
4.56932 -0.49166
0.80582 0.16621
0.64912 -0.13500
1.12583 0.85656
0.63694 -0.14458
1.55271 1.05318
4.92297 -0.68592
0.70270 0.01411
0.66221 -0.06526
0.74365 0.07765
0.78261 0.21469
0.76073 0.09818
0.83431 0.21922
0.75508 0.05279
2.75662 1.29398
4.64689 -0.55714
4.59362 -0.45298
0.84396 0.25005
4.85446 -0.65433
5.22580 -0.87958
1.14921 0.86458
5.24697 -0.90138
0.78505 0.04636
0.70853 -0.00743
4.62069 -0.45495
0.99511 0.59386
0.77836 0.20157
0.73308 0.07778
4.29080 -0.12440
4.30054 -0.13660
0.77425 0.10542
0.78365 0.18553
0.75216 0.13836
5.23922 -0.84908
0.68640 0.15922
0.71230 -0.01039
0.75213 0.13793
5.23784 -0.87212
5.20339 -0.86978
0.76302 0.07344
0.74274 0.04462
5.21297 -0.84690
1.13154 0.76851
0.66713 -0.06969
4.61803 -0.61397
0.72288 0.01147
0.83310 0.18142
0.89467 0.66784
5.21357 -0.87454
0.90238 0.45849
4.29462 -0.12490
5.21383 -0.87930
0.79817 0.19057
1.46493 1.02515
0.74581 0.09298
0.68493 0.02758
0.76680 0.06621
1.45497 1.07258
0.75327 0.04286
1.28526 0.98086
5.17699 -0.86963
5.23949 -0.87812
5.19123 -0.88820
0.79077 0.24114
5.20384 -0.84918
0.70158 0.04648
0.75375 0.06399
0.75042 0.18613
4.33936 -0.17788
4.62548 -0.57080
4.61260 -0.56786
4.65796 -0.40087
5.20570 -0.92958
0.75137 0.07086
1.19090 0.93001
0.68628 -0.01977
0.99054 0.57144
0.85449 0.28817
0.75508 0.08721
0.81774 0.15870
0.71241 -0.04362
0.78458 0.16777
0.70786 0.05930
0.71928 -0.01658
4.42042 -0.27448
0.71553 0.00965
4.60754 -0.49795
0.80207 0.22961
0.87353 0.42472
5.21276 -0.82464
5.21198 -0.89537
1.37230 1.00783
1.13525 0.82262
5.20039 -0.85844
0.77461 0.15370
0.68931 0.10536
0.77178 0.15474
0.71200 0.05182
4.32403 -0.05066
5.21032 -0.83759
1.32794 0.91777
5.17380 -0.94027
0.64920 -0.11708
1.03869 0.60945
0.70596 -0.00317
0.65144 -0.14869
0.53447 -0.13561
0.76670 0.03335
4.84924 -0.66458
4.99551 -0.83499
5.58753 -0.76007
4.73556 -0.60162
4.72394 -0.58244
5.21311 -0.89716
5.21822 -0.87311
0.76041 0.06903
0.75049 0.10101
0.78468 0.12592
0.74962 0.09185
1.03059 0.64130
0.66856 0.08692
4.56905 -0.51525
0.77962 0.21110
0.56595 -0.21177
0.69470 -0.05700
4.69443 -0.58273
5.21220 -0.85713
0.79027 0.14518
1.03587 0.70726
5.18848 -0.88450
5.15971 -0.91774
4.23609 0.03609
1.14061 0.92729
0.74719 0.10262
4.66133 -0.55915
4.56516 -0.45326
0.74673 0.13347
0.69320 -0.06175
4.57445 -0.45377
5.01721 -0.72737
4.53469 -0.39345
4.33547 -0.14470
4.68112 -0.55433
1.39859 1.05011
5.18189 -0.88563
4.72349 -0.59430
4.36237 -0.09498
0.78838 0.19099
4.29505 -0.20845
0.70989 0.02629
1.19484 1.01682
0.78673 0.16918
0.74173 0.09278
0.74100 0.14360
0.74357 -0.01556
4.38949 -0.13133
5.29525 -0.82657
0.75294 0.09012
0.73620 0.04770
0.76934 0.04856
5.20163 -0.85820
0.96433 0.65363
0.72863 0.01586
0.75610 0.03631
0.70564 -0.15715
0.75983 0.12944
1.12466 0.80187
0.74442 -0.01820
5.18637 -0.83536
5.23804 -0.88821
0.75779 0.07742
4.64389 -0.57110
0.65989 0.03522
4.40913 -0.21420
0.74651 0.07821
0.86399 0.23203
0.74060 0.09671
0.82403 0.18241
1.76427 1.27758
0.76327 0.17162
5.21688 -0.88365
0.73397 0.03421
4.32853 -0.13763
1.42940 1.05219
4.61119 -0.48313
0.68994 0.02368
0.78332 0.15328
1.05317 0.64102
0.65815 0.01575
0.76452 0.09587
0.99997 0.60146
5.25887 -0.86102
1.22683 0.93031
1.37724 1.00642
0.96431 0.70430
0.74211 -0.00103
0.78151 0.12393
1.04662 0.69879
0.69447 -0.04466
0.77134 0.11661
5.22751 -0.88779
1.13606 0.88771
0.68974 -0.10115
5.20556 -0.90922
5.24718 -0.85277
0.66934 -0.10103
0.72391 0.02294
5.19644 -0.86507
4.95215 -0.80751
5.22078 -0.86321
5.22959 -0.93266
0.89837 0.48349
5.13398 -0.89975
5.21954 -0.86524
0.77530 0.13539
0.70331 -0.00591
0.81636 0.15545
4.54161 -0.38350
0.79008 0.35577
4.27997 0.03144
0.71614 0.02536
0.99005 0.61933
0.96695 0.45755
5.18017 -0.87459
0.68586 -0.10167
0.74270 0.01346
0.74684 0.05901
5.20129 -0.84877
1.16982 0.81715
5.00736 -0.77432
4.31942 -0.18437
0.86810 0.18512
0.75868 0.15686
1.20759 0.84469
5.19902 -0.86098
0.73716 0.02602
0.64996 -0.14799
4.32096 -0.22424
0.76179 0.04880
1.57303 1.09839
5.21463 -0.85039
4.72077 -0.58062
5.21031 -0.88218
0.77380 0.16145
0.71198 -0.05354
0.80892 0.14121
0.88892 0.55197
0.68514 -0.06937
0.73106 -0.00673
1.08025 0.84655
0.67773 -0.11240
0.66017 -0.21729
0.74484 0.07764
5.31210 -0.86573
4.33870 -0.21123
0.74416 0.03644
0.79415 0.21911
1.15190 0.88919
0.75711 0.08698
0.77345 0.16413
0.74540 0.09048
4.35713 -0.14642
0.69984 0.02765
4.85695 -0.62092
0.72772 0.07724
4.61590 -0.45612
5.20006 -0.85661
1.01300 0.72465
4.61665 -0.53129
0.77477 0.11290
1.08877 0.72490
0.75263 0.19655
1.10690 0.83226
0.79560 0.16331
4.40924 -0.16999
0.93457 0.55381
0.93258 0.43537
1.42742 1.07048
0.94386 0.45762
5.26068 -0.91260
0.66777 -0.08317
4.59076 -0.47796
0.75048 -0.06755
0.75394 0.02867
5.20139 -0.86248
0.74272 0.06682
5.72315 -0.85040
1.66410 1.31213
5.20781 -0.85898
4.65387 -0.51501
5.18843 -0.87717
0.72303 -0.07280
0.81803 0.16986
4.60449 -0.49376
4.87332 -0.71498
0.77496 0.27319
0.76351 0.15643
4.34831 -0.21464
0.73480 0.06920
0.65830 -0.14419
0.67734 0.01141
4.62245 -0.46742
0.82487 0.27647
1.09741 0.85144
4.72774 -0.67145
5.20795 -0.88948
0.74822 0.12234
0.78598 0.06857
0.79750 0.05931
0.79975 0.07869
2.63845 1.27593
4.73032 -0.62099
4.65192 -0.47241
1.47369 1.10417
0.73224 0.10571
0.78436 0.22185
0.77090 0.07149
5.21946 -0.86532
0.74635 0.06778
0.62059 -0.04688
0.79765 0.12934
0.71181 0.01986
0.80165 0.17174
4.62353 -0.43767
0.67209 -0.03497
4.53875 -0.36156
0.80290 0.25513
0.70494 0.00838
4.96120 -0.79831
1.01228 0.56674
5.24433 -0.83648
0.68343 0.00226
0.77117 0.15096
0.69315 -0.03797
1.18061 0.96690
0.79212 0.22314
0.77669 0.13571
5.24084 -0.86247
1.84763 1.23807
0.83472 0.19312
4.60557 -0.45684
0.78138 0.19153
0.78007 0.14455
0.76138 0.11882
1.14087 0.88497
1.11567 0.72981
0.74090 0.01608
1.53496 1.12244
1.49408 1.18922
0.78704 0.12188
4.32751 -0.15815
4.90258 -0.75265
0.76154 0.12032
1.02815 0.59836
4.26315 -0.05067
4.63746 -0.49099
0.76785 0.09019
1.14072 0.92562
1.13875 0.77939
0.82288 0.24156
0.71963 0.06247
0.76574 0.14573
5.23906 -0.88500
0.79499 0.14064
0.72774 0.02892
0.69495 0.01407
0.91919 0.45123
0.71658 0.06747
1.48637 1.07139
0.68255 -0.08109
0.68453 0.13565
0.78517 0.18319
0.72925 -0.06057
0.75888 0.04483
5.20195 -0.83513
1.55336 1.19889
4.43345 -0.25612
4.94920 -0.74298
5.20417 -0.89226
0.74073 0.08459
0.73335 0.05858
0.71617 0.14990
0.79233 0.16373
0.71651 -0.01503
0.70301 -0.04818
0.66931 -0.12046
0.92596 0.49825
0.96272 0.62018
0.74872 0.08773
0.74308 0.09371
0.72807 -0.06514
0.72003 -0.01120
5.16203 -0.85882
5.23864 -0.89059
0.75389 0.05314
0.68353 -0.05630
0.73749 0.02585
0.68056 -0.06583
5.24571 -0.83799
5.21260 -0.86479
4.59495 -0.52575
0.68948 -0.06563
1.51488 1.09270
4.88891 -0.68252
0.81836 0.17199
0.82659 0.18798
1.26543 0.91932
0.75118 0.10582
0.96523 0.66561
0.78920 0.16593
5.22785 -0.82183
4.90167 -0.74640
0.76387 0.11765
0.67371 -0.04266
0.73103 0.05476
4.64156 -0.53449
0.79924 0.10655
1.06265 0.70512
0.75573 0.10258
1.28554 1.09391
1.38798 1.07648
4.64920 -0.46892
4.26997 -0.01114
0.72677 0.04188
0.78825 0.09813
0.72267 -0.02757
0.75905 0.07319
0.70337 -0.04232
0.69723 -0.03551
1.03037 0.63013
5.19619 -0.86540
0.99821 0.61016
0.72552 0.03381
0.76201 0.05869
0.77760 0.06482
5.25288 -0.85991
4.75835 -0.59484
0.77569 0.17532
0.78590 0.14845
1.35113 1.14296
0.94687 0.55795
0.92200 0.51925
0.95030 0.61348
0.84339 0.29107
4.31804 -0.16212
5.21909 -0.86817
0.75825 0.07105
0.72300 0.07656
5.21178 -0.88072
0.79905 0.24307
5.26325 -0.86961
0.67804 -0.02957
4.26436 -0.12289
0.73323 0.10230
0.75399 0.04884
4.75479 -0.55527
0.77960 0.13900
1.20531 0.88559
4.30990 -0.04078
0.64853 -0.11201
0.77719 0.11033
0.67856 -0.02381
0.68587 0.05419
5.24990 -0.85830
5.18215 -0.85810
0.98607 0.63826
4.54836 -0.51662
0.76913 0.08121
0.71267 0.01975
0.75662 0.09022
0.65818 -0.08075
0.68915 -0.08204
0.75499 0.15026
0.71846 0.02189
4.94184 -0.81988
4.90596 -0.80141
0.69929 -0.05460
0.65881 -0.10870
0.71885 0.02716
4.56423 -0.39146
1.21176 0.97743
0.78212 0.03771
0.73680 0.01075
0.77083 0.06340
0.83090 0.24610
0.97187 0.63832
1.41427 1.10819
5.20497 -0.84484
4.61049 -0.42177
0.90200 0.44776
0.70576 0.21066
0.99207 0.63635
0.66583 -0.04172
4.36040 -0.11609
0.74970 0.09808
0.69175 -0.01835
0.66278 -0.11476
4.77331 -0.61621
5.19056 -0.87660
0.78887 0.10373
0.63142 -0.11177
0.80472 0.12959
0.73677 0.02626
0.75994 0.18936
5.30759 -0.90580
4.24766 -0.04104
4.24302 -0.02837
0.75055 0.08052
0.70105 -0.13907
0.74925 0.01651
0.78600 0.22437
5.20911 -0.89578
0.82014 0.15866
1.10156 0.82709
0.74637 0.09606
1.03652 0.75263
4.77938 -0.62305
0.80222 0.09805
0.76110 0.20405
1.29339 0.99385
0.68050 0.03791
0.92639 0.61227
1.00558 0.61377
4.69782 -0.49254
0.90405 0.60091
5.19111 -0.85079
4.36774 -0.21702
0.77883 0.18979
4.89307 -0.72002
0.72769 0.08793
0.77745 0.18771
1.66344 1.16765
0.66240 -0.17877
0.71723 0.02629
5.23088 -0.80910
0.71563 0.13819
1.54879 1.26824
0.59411 -0.24135
5.19027 -0.87207
0.71794 -0.04569
4.81020 -0.73020
4.25252 -0.00768
0.74395 0.01574
5.26536 -0.88452
0.88681 0.54436
5.21590 -0.87598
1.26406 0.97254
0.75873 0.09854
5.20045 -0.86482
4.76326 -0.62789
1.01707 0.69499
5.12348 -0.88788
0.76158 0.07040
0.70410 -0.06515
0.69950 -0.09565
0.68228 -0.08686
1.09044 0.74987
0.78041 0.12558
0.76141 0.14327
0.72147 0.02339
1.39246 1.12792
0.71247 0.00727
4.60857 -0.55486
0.86411 0.26950
0.74948 0.13552
0.76231 0.02743
0.72165 0.07406
0.89479 0.50099
5.20055 -0.87896
0.76017 0.11283
5.50609 -0.82232
5.19721 -0.87096
0.69449 0.00499
4.61721 -0.49630
4.35949 -0.20102
0.68777 -0.08219
0.77479 0.13330
4.77984 -0.62438
0.77646 0.15427
4.26148 -0.01775
5.21563 -0.83273
4.87867 -0.75497
0.77583 0.08235
1.24574 0.90254
5.21076 -0.88125
4.52319 -0.44256
0.71980 0.04522
0.60397 -0.01324
4.59239 -0.41844
0.72811 0.09120
5.21482 -0.87354
4.97007 -0.74361
4.32519 -0.11209
0.80627 0.21818
4.62252 -0.50921
5.19421 -0.87736
0.79884 0.11861
1.06078 0.84632
4.35084 -0.17977
0.79588 0.16026
0.77693 0.08087
0.81326 0.20266
1.46031 1.09225
4.71516 -0.56851
1.15959 0.94595
0.73126 0.03051
2.64146 1.25784
4.28885 -0.11999
0.67791 -0.04506
0.80502 0.42957
4.62272 -0.57234
5.05889 -0.82297
0.80073 0.10840
0.70809 0.01903
5.22498 -0.81180
4.73750 -0.55262
0.68180 -0.10998
0.73479 0.14853
5.24819 -0.87962
4.29550 0.09284
4.38624 -0.22182
1.05830 0.76405
0.98974 0.71400
0.83044 0.18902
0.75025 0.13105
0.74281 0.11229
0.75454 0.10800
0.74625 0.04466
5.23490 -0.87924
5.20276 -0.87876
4.27894 -0.10008
0.81875 0.17950
0.71391 -0.04845
4.61979 -0.57829
5.23292 -0.84743
4.85348 -0.63883
4.46807 -0.35896
0.76565 0.07276
0.77683 0.02325
0.83425 0.15147
0.85451 0.14806
5.20957 -0.88453
0.77248 0.10379
0.77858 0.11842
0.77817 0.06102
5.22814 -0.86046
4.60155 -0.56380
4.69483 -0.61963
0.66110 -0.17847
5.23193 -0.83078
5.23008 -0.87579
0.75376 0.00452
1.47914 1.22241
5.24636 -0.85265
1.11266 0.82019
0.62076 -0.17508
5.20551 -0.87212
0.99328 0.69004
0.78821 0.13110
4.64041 -0.59917
4.29789 -0.08360
4.49525 -0.40771
1.29884 0.95424
0.77241 0.13121
4.66964 -0.59608
0.80093 0.17407
0.78688 0.16122
0.71181 0.05337
4.58514 -0.54613
0.65317 -0.05795
5.24594 -0.86015
1.49191 1.18146
0.78011 0.11731
0.73964 0.01675
5.22687 -0.85348
0.72551 0.03414
4.47735 -0.35236
0.74622 0.02914
4.30230 -0.07780
1.16027 0.88504
4.38506 -0.18176
0.76156 0.14694
0.73785 0.03515
4.35422 -0.16726
5.19568 -0.83744
5.22416 -0.84949
0.69601 0.07539
0.81440 0.15989
5.21965 -0.83386
0.76381 0.11286
0.75071 0.08926
0.80431 0.15485
4.68435 -0.57085
0.77549 0.13123
0.67606 -0.07333
5.19424 -0.86558
5.23662 -0.84569
0.70592 0.01139
0.68008 -0.08216
0.83476 0.20056
0.74945 0.11958
4.28447 -0.08901
5.19299 -0.85984
1.31455 1.00617
5.22067 -0.88319
1.73591 1.24153
0.79910 0.22409
0.72225 0.04925
0.82131 0.17212
5.48496 -0.82602
0.80686 0.30688
0.75543 0.12406
4.77685 -0.63160
0.71529 0.02951
0.76395 0.11717
0.73417 0.14850
0.73637 0.01318
0.77360 0.22328
4.35197 -0.22806
0.74233 0.10652
0.75754 0.06924
0.75344 0.07595
0.76774 0.06778
1.31212 1.08540
0.81334 0.21999
0.74335 0.02312
0.83739 0.18928
0.77777 0.17960
1.12698 0.74876
0.76259 0.17288
0.70313 -0.00195
1.15346 0.86517
0.96286 0.53508
0.76370 0.16130
4.65179 -0.49672
0.76558 0.06296
0.88480 0.30672
0.70336 -0.01677
0.67087 0.09244
0.99211 0.70790
1.05062 0.69376
0.77596 0.10445
0.73259 0.10692
0.72203 0.10883
4.33985 -0.27578
0.79004 0.14019
5.21555 -0.86501
0.72272 0.03053
0.74394 0.13257
0.71328 0.03012
0.62426 -0.18928
0.94219 0.53168
1.06049 0.78627
0.64813 -0.13572
5.19538 -0.86042
4.82745 -0.63037
0.71535 0.02040
0.76999 0.02148
0.87525 0.63207
5.05684 -0.81091
1.45836 1.11475
0.79365 0.08744
0.92707 0.67124
4.61746 -0.45872
0.74754 0.10532
4.34162 -0.20231
0.71847 0.12360
4.47068 -0.18042
0.76810 0.11234
0.74170 0.07753
0.73101 0.02342
0.72219 0.02992
1.14182 0.84131
4.35963 -0.20606
0.76083 0.09503
0.77394 0.16164
1.75117 1.25285
0.59011 -0.21614
0.75304 0.12845
0.75971 0.08079
4.33764 -0.11341
4.95011 -0.76418
1.32487 1.13465
0.75026 0.16943
0.76434 0.14292
0.72472 -0.00831
0.81124 0.17603
0.74779 0.08748
0.75878 0.05058
0.72946 0.03908
0.73814 0.07760
4.33647 -0.14098
0.75323 0.08060
0.67817 -0.12445
0.75672 0.11018
4.49092 -0.34744
0.75534 -0.02155
1.20123 0.97756
0.77526 0.08235
0.68799 -0.05496
5.24621 -0.83634
4.60552 -0.48061
1.08434 0.77663
4.31067 -0.04080
0.73250 0.09947
5.18535 -0.84684
4.76121 -0.61599
0.70447 -0.07108
0.78220 0.16102
0.68775 0.03947
1.53217 1.18720
5.19976 -0.86875
4.31533 -0.17068
0.75744 0.13458
0.75633 0.16578
0.91718 0.39601
0.72074 0.00255
0.70852 0.01408
0.80888 0.15089
0.70158 -0.02443
0.75280 0.00589
4.19320 0.20005
4.29139 -0.08790
0.76257 0.10641
0.74444 0.06610
0.84910 0.17722
4.58248 -0.40023
0.79304 0.35929
0.77367 0.05921
0.74767 0.04715
0.69086 -0.04105
1.10482 0.75664
1.44685 1.10150
0.81989 0.20688
0.55376 -0.19534
0.78103 0.11090
0.77360 0.10354
5.03004 -0.76143
0.87475 0.61868
4.58451 -0.51883
0.70403 0.10771
4.78738 -0.63341
0.98430 0.63536
0.98448 0.66424
5.18701 -0.86135
4.64588 -0.46804
0.69108 0.06901
0.98633 0.60933
0.66863 -0.05489
0.86064 0.21611
5.21023 -0.89540
0.66609 -0.08745
4.59256 -0.45975
0.68902 -0.03334
4.68457 -0.55252
0.77268 0.13559
0.70623 -0.06147
4.20137 0.12046
0.76750 0.11398
0.66670 -0.11356
4.33679 -0.11195
0.79295 0.07245
4.36157 -0.28462
0.64131 -0.13633
5.30020 -0.86681
0.75483 0.16508
0.76621 0.08437
0.69928 -0.01375
0.78295 0.09693
5.22421 -0.84568
4.25384 -0.04981
4.30157 -0.14592
5.38287 -0.91089
0.67604 -0.09664
0.75305 0.10633
1.42077 0.99027
5.20565 -0.85997
0.99977 0.55255
0.74636 0.08124
0.80512 0.19154
1.18153 0.97110
0.78874 0.19370
0.71152 0.08718
0.70412 -0.11864
0.60491 -0.04929
5.24656 -0.85261
0.76861 0.13655
4.52072 -0.31758
0.76826 0.05509
1.34870 1.03949
0.79585 0.18043
1.46101 1.07447
0.79748 0.18466
0.75006 0.07307
0.75055 0.07340
4.33756 -0.19446
5.23052 -0.87194
0.73136 -0.02693
1.02221 0.66105
0.76628 0.15111
4.34949 -0.12289
0.74757 0.10665
5.24566 -0.86232
5.22520 -0.84107
4.39436 -0.28738
0.68169 -0.05849
0.77463 0.05223
4.28680 -0.08687
0.79284 0.05650
0.77531 0.12696
